deceptive,hilton,negative,MTurk,"My family stayed at this hotel and walking into the Lobby I expected a very good experience. Once I made my way to the counter and was Greeted (Not Really) I knew this may be a bad experience. The Customer Service Person was rude and did not wait on me for a few minutes. Once I got up to the room it looked like someone had just checked out. The High Chair that we requested still had spots of food on it. The Rest Room had water on the counter and very little toilet paper. After we got settled we went down to the dining room for supper and was disappointed in the service and the food quality for the price we paid. Luckily we only had to stay there one day. One day was almost too long.
",,
deceptive,sofitel,negative,MTurk,"I recently stayed at the Sofitel Hotel (Chicago Water Tower), and I was quite disappointed. I was excited by the great location (on East Chestnut Street downtown), but this was a mediocre hotel for the price ($250 per night before taxes). The view from my room was of the top of a parking garage and some dumpsters, and yes, the view of downtown in the distance was pretty, but I was very disappointed. The bedding seemed to be polyester, not the luxury cotton many lower-level hotels are featuring lately. When I ordered room service at 10:30 (on a Thursday night), I had to wait for 55 minutes, 20 minutes longer than I was quoted. I ordered a salad, and I thought the lettuce was a bit limp as if it had been sitting out for too long. Overall, I was very disappointed by my overpriced stay at the Sofitel Chicago Water Tower.
",,
deceptive,monaco,negative,MTurk,"I stayed at the Monaco-Chicago back in April. I was in town on business, and the hotel was recommended by a friend of mine. Having spent a weekend there, I have no idea what my friend was talking about. The complimentary morning coffee was weak; the fitness room was dimly lit; and I thought I'd have to have my clothes mailed back to me when I used their supposed 'overnight' laundry service for a suit I spilled some wine on. My room was adequate, but nowhere near what I've seen elsewhere at this price point. Recent renovation must be slang for 'everything is stiff and smells of industrial adhesive.' The mattress in my room was incredibly firm, and I slept poorly. When I travel, I expect an experience similar to or better than my experience at home. At most hotels, I receive excellent service and comfortable accomodations. This was an exception to my usual, and I won't be back anytime soon.
",,
deceptive,monaco,negative,MTurk,"Me and my business associate had a job in Chicago and wanted to stay somewhere that had more features. We did some research online and came across the Hotel Moncaco. We decided to stay for 3 nights. When we arrived we noticed that it was in a busy part of the city with bright lights. The staff was upstiff, and didn't not offer much hospitality. Our room did have a view, but of the city lights and kept our room bright, even with the curtains closed. The beds appeared soft, but did not offer much comfort. For what we paid, we expected more.
",,
deceptive,hilton,negative,MTurk,"I really wish I could say that I liked this hotel, but the whole experience was just plain awful. My first warning sign should have been when I made my reservation. The person I spoke with when placing my reservation had absolutely no idea what he was doing. At first he tried to book me into the wrong hotel, and then when we finally got it sorted which hotel I was actually wanting, he booked me for the wrong dates. He read me the right dates, and it was only when I called back two days later to confirm that I found out he'd given me the wrong dates. Hilton did get it fixed, but I already had a bad feeling about my stay. Then came actually staying at the hotel. The people at the check-in desk were downright rude. Then there was the room. I was supposed to be in a non-smoking room, but the room smelled strongly of cigarette smoke. The hotel staff refused to believe me, but did let me change rooms to one that didn't smell of cigarettes. However, I might as well have stayed in the first room. I was short towels, and it took four calls(over a period of 12 hours) to the front desk to get some. The sheets had not been changed, made obvious by the crumbs and fresh stains that littered them. Yes, I was able to get fresh sheets, but like the towels, it took several hours for them to be delivered. Since this is a pet friendly hotel, lucky me I got stuck in the room next to the room filled with yappy little dogs. The walls were so paper thin, all I could hear all night was barking. When I complained about it, the staff refused to believe me, and said that the walls of the room are so thick I shouldn't be able to hear anything from next door. Yeah right. I was excited to use the pool, but just like my room, it hadn't been cleaned recently. Then, I tried the fitness center. Half the equipment was broken. I tried to cut my stay short, but of course this hotel wouldn't work with me at all. They even refused to comp my stay for all the grossness I had to deal with. I will never stay with Hilton again, and I will be sure to let everyone know what a nightmare this stay was.
",,
deceptive,james,negative,MTurk,"I was disappointed in my stay at The James. I am on a strict gluten free diet and was told the hotel restaurant could accomodate my needs. Each time I sat down for a meal, I would explain my dietary needs to the waiter. Most times, I ended up having to send the plate back because some gluten item was included. My wife has sleep apnea and when we made our reservations, I made sure to ask if there was a room available with an outlet near the bed so that she could plug in her CPAP machine. I was assured that this was no problem. However, when we arrived at the hotel, we had to request a room change because there was no outlet near the bed. We had to wait in the lobby for sometime because the room we were moved to was not yet finished benig cleaned. Overall, it was not an entirely horrific stay, but I expected more out of a hotel of this supposed caliber. Next time I visit Chicago, I will be staying at another hotel.
",,
deceptive,monaco,negative,MTurk,"Having made regular business trips to Chicago, I decided to stay at the Hotel Monaco Chicago, since it was fairly new and I had a friend that had stayed there. The Lobby was quite small, which surprised me with a name like Monaco. As a matter of fact I found the furnishings to be quite drab.A boy took my luggage and showed me to the suite. It was two rooms, not as spacious as I would have liked, an entertainment room, and a bedroom with a standard television. Can You imagine, I was expecting H.D., but it was just ordinary cable. For $600 a night you would expect a 42 inch set. The bath was ordinary, nothing special, but the bed was a very big King.The view did not take in the Lake, unfortunately, just the Magic Mile. Well, I am starving so time to eat. The restaurant was well appointed, I hope the food was as good. I ordered lamb chops, potatoes au gratin and mint sauce. It was fair. I hope the rest of my trip si better than my accomadations. I would give this hotel a two and a half, but I would not return.
",,
deceptive,james,negative,MTurk,"The James Chicago is a stuffy, uninviting hotel. If you are looking for all of the comforts of home, do not stay here. The rooms are like boardrooms,not bedrooms. Definitely not a child-friendly hotel. The restaurant on site is also very modern and screams pretentious. I would not vacation here again, especially not with children. They were afraid to touch anything in the whole hotel!
",,
deceptive,hilton,negative,MTurk,"We booked a room at the Hilton Chicago for two nights to stay the weekend, but upon arrival our reservation could not be found. I even provided the hotel with our confirmation number, but it still wasn't available! Fortunately, another reservation had not shown up so there was space available for us. Once we settled into our room for the night (after a long flight), there was a bad odor coming from the bathroom. Apparently the cleaning solution they used was tainted and they had to re-clean it after our arrival. Needless to say, with both of these poor experiences in just one night, I will be hesitant to EVER stay in this hotel again, let alone any other Hilton around. Please consider someplace else before the Hilton Chicago!
",,
deceptive,james,negative,MTurk,"The staff at the James Chicago hotel seemed determined to make my stay a horrible one. When I entered the establishment to check in, I was ignored. The clerk let half a dozen people in front of me before she even acknowledged me. Thinking room service would be better, I relaxed in my room while I waited for my food. By the time it reached my room, it was cold AND the wrong order. Disgusted, I went down to the pool only to find it was closed for maintenance. All the restaurants the hotel recommended were one-star, and none of my regular channels were on the tv. All in all, it was a bad stay at the James hotel in Chicago.
",,
deceptive,james,negative,MTurk,"I had a business trip coming up in Chicago and I wanted to stay someplace really nice, cause I had never been there, so made reservations with the James two weeks in advance just to be on the safe side and when I arrived they had no record of it. No big deal, right? They said they would take care of it and get me a room right away... two hours later I'm still sitting in the lobby! Finally I get to my room to try and relax. Everything was nice until I decided to take a shower. I went into the bathroom... no towels, wash cloths, nothing. I called down to the front desk and asked for some, about an hour later someone came up with one. Maybe they were just really busy? Finally I get in the shower and the handle is BROKEN!!! I went down to the front desk and asked for a new room and they started implying that I broke it!!! They said everything was fine with the room earlier that day and that I must have done something to it!!! Leaving that hotel was the easiest decision I made on my whole trip. Two thumbs down!
",,
deceptive,sofitel,negative,MTurk,"Our stay at the Sofitel was definitely below our expectations. The staff was less than nice to me after I waited several minutes until I was noticed. At first, my reservation could not be found, so I was provided a spare room. The hotel was fairly neat. However, once we got to the room, and onto the bed, we found the bed to be noisy. Just sitting on it made a squeaking noise that was unpleasant. We immediately called down to the front desk and informed them of our concern. We were told to go back downstairs to settle things out. Once we got downstairs, we were provided with another room number. However, we had to wait half an hour for another room to be cleaned and prepared. For such a well reviewed hotel, I was highly disappointed with the amount of time I had to spend to get settled into a room.
",,
deceptive,sofitel,negative,MTurk,"The Hotel Sofitel Chicago Water Tower bills itself as a 4-star luxury hotel, but the luxury is evidently in the eye of the beholder. Filled with trite modern art and modular, cheap-looking furniture that looks straight out of the latest Ikea catalogue, this 32-floor hunk of glass has to be one of the ugliest hotels I have ever seen. 'Urban chic' design does not equal comfort; the seating and bed furniture are made more for the design floor than for actual use. Room service is expensive, slow, and the food you eventually do get is mediocre in quality and flavor. The hotel features two bars: the Cafe des Architectes Bar, and the simply named Le Bar. Cutesy French names and trendy modern outfittings do not a good hotel bar make! Excellent service, fair prices, friendly and competent staff are what make a bar great, none of which you will find at either of these bars. Cafe des Architectes is also a restaurant, offering 'seasonal menus featuring contemporary cuisine with French roots,' which means small portions and large prices at questionable quality. Even the old standby filet mignon did not stand up to its reputation, coming out a little dry hunk of meat rather than a succulent steak. Pass this one by, if you're looking for a comfortable, enjoyable stay in downtown Chicago. The Water Tower is dry.
",,
deceptive,james,negative,MTurk,"James Chicago would be one of the worst hotels I have ever been to in my life! Even though i noticed that the design of the place was extremely artistic, its service quality and hotel conditions were horrible. They gave me a room in which the blankets were dirty and looked as if it been used just moments ago! I figured it was because the hotel was busy but I started to notice that the furniture came with a cost in service. The television was not working at all. I was extremely disapointed, especially when coming from a rigorous day of work and just wanting to relax. Sadly, i settled in doing my work instead of frittering my time doing noting when i got the next disapointment. The Wifi was a bust. Absolutely nothing to do but to stare at the furniture or just stare at the wall. I am never going to James Hotel ever again!
",,
deceptive,james,negative,MTurk,"The hotel was not one of the better ones I stayed at. the room was seemingly nice at first, but after staying there for a few days it seemed like the cleaning staff never came through to clean it. I had the same sheets for a three days before I called and requested they be changed. Also, the walls seem to be paper thin and you can hear what is going on in the adjacent rooms, which interfered with my sleep. I ate at the primehouse in the restaurant also, and asked for a well done steak, and the steak was still pretty pink on the inside and lacked flavor. This is definitely not a hotel I would recommend to anyone.
",,
deceptive,sofitel,negative,MTurk,"The Sofitel Chicago Water Tower in the downtown area is advertised as a four-star luxury hotel. However, modern architecture and a convenient location seem to be its only reliable perks. Room service is available 24 hours a day, but offers a limited variety of items and often lethargic service. Two bars are located on the premises, which is appealing at first. Once inside, patrons do not receive the quality of service that is to be expected and there is a complete absence of privacy, of any kind. The guest rooms are relatively spacious and clean, but a lack of adequate toiletries and personal items can interfere with a guests routine. Obtaining additional towels and grooming products is much too difficult. If you are a traveler who is in search of a relaxing and hassle-free experience, with reliable customer service, booking a room here is probably not a viable option.
",,
deceptive,james,negative,MTurk,"When you stay at a hotel like The James, just from their price point, you expect a certain level of quality. If I pay well over 500 dollars for a room, I do not think it unreasonable to expect not only a quality room, but also a certain level of standard of service. Perhaps this hotel should rename itself The Lebron James, because it has about as much class as he does, and is about twice as pretentious. A handful of baby powder thrown into my face would have been a refreshing break from the level of service I received at The Lebron James. My night of hell began with the clerk, bellboy, or whatever he was, at the front desk, who faked what I assume was intended to be a British accent, but ended up as an unholy melding of Australian and New Englander. A British accent does not make you fancy, or skilled. Once I made my way past Mr. Belvedere and to my room, I was disappointed, not only by its size, which was unusually small, but also a faint scent of cigarettes. Not a strong one, but I could definitely smell smoke. Not acceptable. Then, while I was sleeping, a deep throbbing sound began to emanate from the walls. It sounded technical, mechanical, like an air conditiner malfunctioning. Despite many reassurances from the front desk, the throbbing continued on throughout the night. I demanded the man at the front desk come up and rectify the situation immediately, but from what I could tell, he never came.
",,
deceptive,sofitel,negative,MTurk,"While traveling in Chicago I stayed at the Sofitel on Chestnut Street. Though the hotel was a beautiful and comfortable as the advertisements suggest; service was severely lacking. I arrived late at night and had one peaceful dreamy nights sleep before being woke up at dawn. I reserved a room on one of the lower floors unaware of the construction happening in the area. I complained that I had not been informed of the construction and requested another room. My complaint was totally disregarded. I was told there were no other rooms in the whole hotel available. When I explained that the noise was bothersome I was treated rudely. The woman at the front desk actually ask me if I thought she could make the workers stop. I understand that the staff has no control over the noise. They did however know about the construction. Information I did not have at the time I booked. Information that would have swayed my decision. Then to treat me so rudely for bringing it to their attention. I will not be staying there again.
",,
deceptive,monaco,negative,MTurk,"Traveled to this hotel on a family vacation. We chose this hotel because it was pet friendly. Upon arrival we smelled just how pet friendly it was! The dog that greets you attacked my dog. There was constant barking throughout the night and during breakfast, I found hair in my eggs! I would not recommend this hotel!
",,
deceptive,sofitel,negative,MTurk,"When I made my reservations at Softiel in Chicago, I was expecting the ultimate in Luxury but Softiel failed to deliver. Everything was just ok. I do not spend money on a quality hotel for 'just ok'. If I want 'just ok' I'll check into the Days Inn! First of all there were problems with our reservation. I asked to have a room near the top floors and my room was actually only on the fifth floor! The desk clerk was less than helpful to fix this. I eventually got it fixed but I certainly did not feel at all like a valued guest during this process. Later when I went down to ask for directions and information at the desk the clerk was very cold and abrupt with us. The room was quite nice but the shower did not deliver adequate water pressure. On the second day of our stay, housekeeping did not refill our soaps or coffee. They also failed to empty one of our wastebaskets. Minor I know, but when you're paying for a luxury experience, you kind of expect luxury! The hotel itself was nice but the staff really don't deliver. I would not stay here again. You can get a nice clean room at LaQuinta for 1/4 the price and the staff is much more helpful.
",,
deceptive,monaco,negative,MTurk,"The Hotel Monaco is a hotel that some say has 'character'. I found the decor tacky and had a hard time relaxing in the room designed with clashing colors and 'contemporary furniture'. I found the fact that you have to be a member of the Kimpton rewards club to get free wi-fi access to be annoying at the least. Because of their pet-friendly policy, our room smelled like a wet dog, and a canine 'guest' down the hall kept us up all night with his howling. Perhaps the dog would have howled less if the 24-hour room service were faster. We waited an hour and a half for our order: meaning we did not get our dinner we wanted at 10:00 pm until midnight! All in all, we would not stay here again. The views and location are great, but for the money there are better places to stay in Chicago.
",,
deceptive,james,negative,MTurk,"The James Chicago hotel was one of the worst hotels I have ever stayed in. The only good thing about it was that it was located downtown, so I wasn't forced to stay in it any longer than I had to. The receptionist was rude and snobby, my room had dirty towels in it, and i found numerous small insects in my room. Furthermore, the gym and spa were closed while I was there. Nothing was done by management to accommodate me for these inconveniences. Next time I will take my business elsewhere.
",,
deceptive,monaco,negative,MTurk,"I decided to spend the extra money booking a room at the Monaco because of the website's pictures of the beautiful rooms and views. It was a waste of cash, to say the least. Although I had requested a room with a view of the city, they must have given me the worst room in the place. Maid service skipped over my room on my second day there, and I had to call for towels at least twice before someone finally came to my room. The food was outrageously expensive and not even lukewarm. Two-star hotel quality.
",,
deceptive,sofitel,negative,MTurk,"The Sofitel Chicago Water Tower was horrible. The first tip off that this would be a bad experience is when we had called ahead to make sure it was OK to check in after hours and that a concierge would be available when we arrived only to find out that they didn't even have a record of our reservation. After much inappropriate arguing, they found our reservation and we were assured all would be fine. When we checked in we got a dirty room without any working wifi or TV. It took a few calls to get fresh towels and for them to turn the heat on so we could sleep comfortably. The next day we called to get our complimentary room service that most decent hotels provide free and they had no records of us even checking in. A quick check with the credit card company had they charge already pending in the wrong amount. We finally left in disgust and got a much better hotel, the FancyPants Hotel and Suits with complementary airport shuttle and award winning preferred member rewards club. Overall, the service at the Sofitel was rude, rooms were unsatisfactory, restaurant sub-par, not well kept up or clean. In the future I would never stay there again and wold definitely pick a more reputable hotel with a proven track record, like the FancyPants Hotel and suits, my personal favorite.
",,
deceptive,hilton,negative,MTurk,"For a hotel rated with four diamonds by AAA, one would think the Hilton Chicago would be almost like staying at a palace with royalty. The only royal thing about this hotel however is that it was a royal nightmare. I should have known from the moment I walked in with my wife that this was going to become a bigger headache than what it was worth. First off, as soon as we arrived to check in at the hotel with the clerk who couldn't be any older than nineteen or twenty, red flags started going up. The clerk was extremely rude and lazy, acting like it was a chore even getting up from texting on his cell phone. If that wasn't bad enough, the clerk pretty much ignored me while blatantly staring at my wife's breasts. She wasn't even wearing anything that could be considered skimpy as it was cold out and she was wearing a turtle neck sweater under a large fur lined coat. After diverting his atention several times we finally got our room keys. It shouldn't have been any surprise when we learned that there were no one to help us with our luggage as the clerk said they were all out on break. Okay, that was annoying, but we managed easy enough. We finally got to the third floor where our suite had been reserved for over a month and we looked forward to resting after our long trip. To our surprise, not to mention our disgust and horror, their was already a couple in what was supposed to be our room on the bed making out. It took almost a half hour between the couple in the room, the front desk, and my wife and me to get it straightened out. Apparently the night clerk didn't bother following policy as they had taken our reservation off the computer to give to their friends while leaving the printed card for the day clerk. After what could only be described as chaos, we were finally given another room on the next floor up. We were thankful when we got to it and my wife went to use the bathroom while I dropped our luggage by the beds. Hearing a clinking sound I bent down to look what one of the bags could have hit to see an empty beer bottle sticking out from under the bed. I was about to call back down to give the clerk a piece of my mind when I heard my wife cry out. There on the wall of the bathroom were several roaches crawling around and I noticed something else in the sink that almost made us leave then and there. There, in the sink and in very plain sight, was a used condom! So far we were less than thrilled about being there and we stomred back downstairs and demanded our money back. By then the desk manager had returned from where ever she went off to and talked us into taking another room, free of charge to make up for our troubles. The room itself was thankfully clean with no bugs and no trash or any other disgusting items laying around. Despite being a lot smaller and not having the promised view that our other room should have had, we decided to make due. So while my wife went to get cleaned up after our long trip I pulled my laptop out to use the so called high speed internet access. I shouldn't have even bothered as I've used dial up that went at least three times as fast as the speeds I was getting. With a quick call to the desk I was informed the person responsible for the internet was gone for the day and there was nothing that could be done for the moment. So instead of worrying about it, we went to get something to eat from the the onsite dinning area. Yet again we were met with rude people who either stared at my wife's chest or forgot half of our order. After arguing with them for what seemed like forever over not getting everything, we found that our found was not only bland, it was cold! We didn't even bother trying anything else, that was the final straw so we got our things and found another hotel. I don't know who would hire a bunch or rude employees who was barely out of high school or who couldn't clean a room, but I know that that hotel didn't deserve four diamonds unless it was in the negative. That place should be shut down because there is no way they know how to run a decent hotel.
",,
deceptive,monaco,negative,MTurk,"While visiting the Chicago area, we chose the Hotel Monaco Chicago for our stay. As one of the premier luxury hotels in Chicago, we held high expectations but were quickly disappointed in what we recieved. The problems began as soon as we arrived. The attendant was not friendly nor did she have the smile that is suppose to be the symbol of Kimpton. And, when we went to our room only to discover that we had not been given what we had paid for, the situation only got worse. Rather than apologize for the error (my credit card receipt was on hand) we were blamed for the indescrpencies in rooms and told that not only was the room we had reserved and paid for more than two months unavailable, we would not recieve a refund of the price difference of the two rooms. I could not believe that a top 40 U.S. hotel that is suppose to be committed to excellence could make such a blunder! With no choice but to retreat back to our room, we were pleasantly pleased with all of the amenities that we did recieve during our stay. A beautiful hotel in the Chicago Loop, but don't go expecting to be treated with respect or professionalism.
",,
deceptive,monaco,negative,MTurk,"My wife and I recently stayed at the Hotel Monaco in Chicago and, after our experience there, we will not be returning. With a hotel that markets itself as 'luxury,' we were expecting to get a big bang for our buck. We were disappointed, to say the least. First of all, we stayed in the King Deluxe room and it was uncomfortably small. The space was used poorly - my wife and I could not walk around the bed at the same time because there was so little space. The decor seemed rather dated and not of the best quality. Although they said our room woudl be ready at 3, we had to wait almost an hour past that for our room to be ready. Although the staff did offer a complimentary drink as an apology, they didn't seem terribly upset or apologetic about the inconvenience this caused. The noise at night from the city is horrible - even with the radio on in our room we could hear traffic and pedestrians on the street well past midnight. The hotel would not move us to a different room. All in all, I felt that we paid $100.00 for a luxury hotel and got a $40 Motel 6. We will definitely not be back anytime soon.
",,
deceptive,monaco,negative,MTurk,"My family stayed at the Hotel Monaco Hotel in Chicago from 2-5 September 2011. I have no complaints about the rooms but I do have to complain about the staff in general. When we checked in the lady at the desk was rude to my children, take it they were a little loud but it was daytime and she should have never spoke directly to my kids that way. The cleaning crew the next morning didn't even knock at our door before opening the door. My children were still sleeping and I was in the shower. Thank god my husband was already at his conference. The hotel was beautiful but the staff makes for a horrible experience. Louisiana resident.
",,
deceptive,monaco,negative,MTurk,"The Hotel Monaco claims to be a 'boutique Chicago luxury hotel,' but it certainly was neither luxurious nor stylish. The pictures posted on the website imply that the guest is going to stay in a room with an amazing view, but that was certainly not the case for this customer! The decor, which might be 'cutesy' or 'charming' to some was actually quite tacky and outdated. The bathrooms had a musty smell and did not meet the cleanliness standards of a hotel claiming to be 'one of the top 40 hotels U.S.' Don't be fooled by a snappy website with some selective photos--this hotel does not live up to its billing. You will be disappointed, as was I, if you expect anything more than a run-of-the-mill experience at a merely average hotel.
",,
deceptive,hilton,negative,MTurk,"I was very disappointed with this hotel. The front desk clerk was rude; she was on a personal call and took 10 mins. to get off the phone. When I arrived in the room the bed wasn't made from the last guest and all the towels were dirty. I called down to the front desk and she made me come back down from the twelveth floor for a new room assignment(on the twelveth floor). Once downstairs the clerk treated me as though I had done something wrong. When I arrived in the new room I found the bathroom less than clean... There was hair all over the floor, toilet and shower. The shower curtain was mildewed and dried toothpaste spit on the mirror. My allergies started to bother me, immediately upon entering the room, so I checked the filter in the air conditioner. Which looked like it had never been cleaned.The comforter was stained and the carpet looked like it never saw a vacuum. While waiting on acceptable room I went to dinner. Which proved to be as bad as the rooms. The lettuce in my salad was brown and slimmy. The steak was rare and I asked for medium. Not to mention, it tasted like rotten meat.The veggies looked like they had been cooked a week earlier and the potato was shriveled and dry. To top the whole experience off... When I went to turn on the lamp in my final room it electrocuted and the ambulance had to come get me for a 2 day hospital stay.
",,
deceptive,monaco,negative,MTurk,"I stayed here last August and I'm truly glad that I will never have to stay here again. The website does a great job of creating an illusion. The rooms are so much smaller than it seems on the website. I thought the Monaco was walking distance to a few nightclubs but it isnt. The wireless internet is free but it is extremely slow. For such a 'classy' hotel, there isnt a pool. At $46 per night, the on-site parking is way too expensive for guests. All and all, I would not recommend this hotel to anyone.
",,
